equipment_id,timestamp,sensor_name,value,unit,period
EQ-FAN-284,2026-01-02T00:00:00Z,rpm,1593.86,rpm,2026-S1
EQ-FAN-284,2026-01-02T00:00:00Z,vibration_mm_s,2.26,mm/s,2026-S1
EQ-FAN-304,2026-01-02T00:00:00Z,rpm,1509.82,rpm,2026-S1
EQ-FAN-304,2026-01-02T00:00:00Z,vibration_mm_s,2.12,mm/s,2026-S1
EQ-MIX-159,2026-01-02T00:00:00Z,current_a,24.90,A,2026-S1
EQ-MIX-159,2026-01-02T00:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1
EQ-MIX-259,2026-01-02T00:00:00Z,current_a,25.96,A,2026-S1
EQ-MIX-259,2026-01-02T00:00:00Z,vibration_mm_s,1.77,mm/s,2026-S1
EQ-MIX-379,2026-01-02T00:00:00Z,current_a,21.76,A,2026-S1
EQ-MIX-379,2026-01-02T00:00:00Z,vibration_mm_s,3.56,mm/s,2026-S1
EQ-OVEN-001,2026-01-02T00:00:00Z,current_a,23.29,A,2026-S1
EQ-OVEN-001,2026-01-02T00:00:00Z,temperature_c,56.06,°C,2026-S1
EQ-OVEN-123,2026-01-02T00:00:00Z,current_a,24.31,A,2026-S1
EQ-OVEN-123,2026-01-02T00:00:00Z,temperature_c,59.57,°C,2026-S1
EQ-OVEN-223,2026-01-02T00:00:00Z,current_a,25.65,A,2026-S1
EQ-OVEN-223,2026-01-02T00:00:00Z,temperature_c,59.06,°C,2026-S1
EQ-OVEN-366,2026-01-02T00:00:00Z,current_a,25.00,A,2026-S1
EQ-OVEN-366,2026-01-02T00:00:00Z,temperature_c,49.99,°C,2026-S1
EQ-OVEN-386,2026-01-02T00:00:00Z,current_a,26.91,A,2026-S1
EQ-OVEN-386,2026-01-02T00:00:00Z,temperature_c,58.00,°C,2026-S1
EQ-PUMP-001,2026-01-02T00:00:00Z,TEMPERATURE_C ,59.56,°C,2026-S1
EQ-PUMP-001,2026-01-02T00:00:00Z,pressure_bar,6.10,bar,2026-S1
EQ-PUMP-006,2026-01-02T00:00:00Z,temperature_c,51.23,°C,2026-S1
EQ-PUMP-006,2026-01-02T00:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-PUMP-171,2026-01-02T00:00:00Z,temperature_c,66.83,°C,2026-S1
EQ-PUMP-171,2026-01-02T00:00:00Z,vibration_mm_s,2.84,mm/s,2026-S1
EQ-PUMP-350,2026-01-02T00:00:00Z,temperature_c,60.40,°C,2026-S1
EQ-PUMP-350,2026-01-02T00:00:00Z,vibration_mm_s,3.15,mm/s,2026-S1
EQ-ROBOT-358,2026-01-02T00:00:00Z,current_a,22.64,A,2026-S1
EQ-ROBOT-358,2026-01-02T00:00:00Z,vibration_mm_s,2.70,mm/s,2026-S1
EQ-SENSOR-305,2026-01-02T00:00:00Z,temperature_c,56.52,°C,2026-S1
EQ-STEAM-341,2026-01-02T00:00:00Z,pressure_bar,5.97,bar,2026-S1
EQ-STEAM-341,2026-01-02T00:00:00Z,temperature_c,51.90,°C,2026-S1
EQ-STEAM-352,2026-01-02T00:00:00Z,pressure_bar,6.20,bar,2026-S1
EQ-STEAM-352,2026-01-02T00:00:00Z,temperature_c,63.77,°C,2026-S1
EQ-PUMP-001,2026-01-02T02:00:00Z,vibration_mm_s,2.93,mm/s,2026-S1
EQ-CAB-134,2026-01-02T06:00:00Z,current_a,23.81,A,2026-S1
EQ-CAB-134,2026-01-02T06:00:00Z,temperature_c,55.70,°C,2026-S1
EQ-CHILL-001,2026-01-02T06:00:00Z,pressure_bar,566.00,kPa,2026-S1
EQ-CHILL-001,2026-01-02T06:00:00Z,temperature_c,66.35,°C,2026-S1
EQ-CHILL-115,2026-01-02T06:00:00Z,pressure_bar,7.14,bar,2026-S1
EQ-CHILL-115,2026-01-02T06:00:00Z,temperature_c,64.11,°C,2026-S1
EQ-CHILL-168,2026-01-02T06:00:00Z,pressure_bar,6.61,bar,2026-S1
EQ-CHILL-168,2026-01-02T06:00:00Z,temperature_c,57.04,°C,2026-S1
EQ-CHILL-188,2026-01-02T06:00:00Z,pressure_bar,6.49,bar,2026-S1
EQ-CHILL-188,2026-01-02T06:00:00Z,temperature_c,57.71,°C,2026-S1
EQ-CHILL-248,2026-01-02T06:00:00Z,pressure_bar,7.38,bar,2026-S1
EQ-CHILL-248,2026-01-02T06:00:00Z,temperature_c,49.21,°C,2026-S1
EQ-COMP-002,2026-01-02T06:00:00Z,pressure_bar,6.33,bar,2026-S1
EQ-COMP-002,2026-01-02T06:00:00Z,temperature_c,62.00,°C,2026-S1
EQ-COMP-113,2026-01-02T06:00:00Z,pressure_bar,5.49,bar,2026-S1
EQ-COMP-113,2026-01-02T06:00:00Z,temperature_c,63.62,°C,2026-S1
EQ-COMP-233,2026-01-02T06:00:00Z,pressure_bar,6.91,bar,2026-S1
EQ-COMP-233,2026-01-02 06:00:00,temperature_c,59.43,°C,2026-S1
EQ-COMP-249,2026-01-02T06:00:00Z,pressure_bar,5.19,bar,2026-S1
EQ-COMP-396,2026-01-02T06:00:00Z,pressure_bar,6.03,bar,2026-S1
EQ-CONV-003,2026-01-02T06:00:00Z,current_a,22.56,A,2026-S1
EQ-CONV-003,2026-01-02T06:00:00Z,rpm,1240.45,rpm,2026-S1
EQ-CONV-262,2026-01-02T06:00:00Z,current_a,26.71,A,2026-S1
EQ-CONV-262,2026-01-02T06:00:00Z,rpm,1449.69,rpm,2026-S1
EQ-CONV-336,2026-01-02T06:00:00Z,current_a,23.91,A,2026-S1
EQ-CONV-336,2026-01-02T06:00:00Z,rpm,1383.65,rpm,2026-S1
EQ-CONV-376,2026-01-02T06:00:00Z,current_a,19.59,A,2026-S1
EQ-CONV-376,2026-01-02T06:00:00Z,rpm,1540.17,rpm,2026-S1
EQ-FAN-002,2026-01-02T06:00:00Z,current_a,21.77,A,2026-S1
EQ-FAN-002,2026-01-02T06:00:00Z,rpm,1236.57,rpm,2026-S1
EQ-FAN-002,2026-01-02T06:00:00Z,vibration_mm_s,3.36,mm/s,2026-S1
EQ-FAN-003,2026-01-02T06:00:00Z,rpm,1467.16,rpm,2026-S1
EQ-FAN-003,2026-01-02T06:00:00Z,vibration_mm_s,2.56,mm/s,2026-S1
EQ-FAN-204,2026-01-02T06:00:00Z,vibration_mm_s,3.43,mm/s,2026-S1
EQ-FAN-284,2026-01-02T06:00:00Z,rpm,1658.88,rpm,2026-S1
EQ-FAN-284,2026-01-02T06:00:00Z,vibration_mm_s,3.07,mm/s,2026-S1
EQ-FAN-304,2026-01-02T06:00:00Z,rpm,1489.32,rpm,2026-S1
EQ-FAN-304,2026-01-02T06:00:00Z,vibration_mm_s,2.37,mm/s,2026-S1
EQ-MIX-159,2026-01-02T06:00:00Z,current_a,23.70,A,2026-S1
EQ-MIX-159,2026-01-02T06:00:00Z,vibration_mm_s,3.15,mm/s,2026-S1
EQ-MIX-259,2026-01-02T06:00:00Z,current_a,23.02,A,2026-S1
EQ-MIX-259,2026-01-02T06:00:00Z,vibration_mm_s,2.69,mm/s,2026-S1
EQ-MIX-379,2026-01-02T06:00:00Z,current_a,19.95,A,2026-S1
EQ-MIX-379,2026-01-02T06:00:00Z,vibration_mm_s,2.76,mm/s,2026-S1
EQ-OVEN-001,2026-01-02T06:00:00Z,current_a,25.32,A,2026-S1
EQ-OVEN-001,2026-01-02T06:00:00Z,temperature_c,52.09,°C,2026-S1
EQ-OVEN-123,2026-01-02T06:00:00Z,current_a,25.85,A,2026-S1
EQ-OVEN-123,2026-01-02T06:00:00Z,temperature_c,53.72,°C,2026-S1
EQ-OVEN-223,2026-01-02T06:00:00Z,current_a,21.15,A,2026-S1
EQ-OVEN-223,2026-01-02T06:00:00Z,temperature_c,65.13,°C,2026-S1
EQ-OVEN-366,2026-01-02T06:00:00Z,current_a,26.81,A,2026-S1
EQ-OVEN-366,2026-01-02T06:00:00Z,temperature_c,46.12,°C,2026-S1
EQ-OVEN-386,2026-01-02T06:00:00Z,current_a,23.92,A,2026-S1
EQ-OVEN-386,2026-01-02T06:00:00Z,temperature_c,61.75,°C,2026-S1
EQ-PUMP-001,2026-01-02T06:00:00Z,TEMPERATURE_C ,62.69,°C,2026-S1
EQ-PUMP-001,2026-01-02T06:00:00Z,pressure_bar,6.23,bar,2026-S1
EQ-PUMP-006,2026-01-02T06:00:00Z,temperature_c,56.52,°C,2026-S1
EQ-PUMP-006,2026-01-02T06:00:00Z,vibration_mm_s,2.85,mm/s,2026-S1
EQ-PUMP-171,2026-01-02T06:00:00Z,temperature_c,63.83,°C,2026-S1
EQ-PUMP-171,2026-01-02T06:00:00Z,vibration_mm_s,2.51,mm/s,2026-S1
EQ-PUMP-350,2026-01-02T06:00:00Z,temperature_c,67.50,°C,2026-S1
EQ-PUMP-350,2026-01-02T06:00:00Z,vibration_mm_s,2.73,mm/s,2026-S1
EQ-ROBOT-358,2026-01-02T06:00:00Z,current_a,18.79,A,2026-S1
EQ-ROBOT-358,2026-01-02T06:00:00Z,vibration_mm_s,2.93,mm/s,2026-S1
EQ-SENSOR-305,2026-01-02T06:00:00Z,temperature_c,62.22,°C,2026-S1
EQ-STEAM-341,2026-01-02T06:00:00Z,pressure_bar,6.02,bar,2026-S1
EQ-STEAM-341,2026-01-02T06:00:00Z,temperature_c,58.40,°C,2026-S1
EQ-STEAM-352,2026-01-02T06:00:00Z,pressure_bar,6.37,bar,2026-S1
EQ-STEAM-352,2026-01-02T06:00:00Z,temperature_c,65.57,°C,2026-S1
EQ-PUMP-001,2026-01-02T08:00:00Z,vibration_mm_s,2.85,mm/s,2026-S1
EQ-CAB-134,2026-01-02T12:00:00Z,current_a,20.92,A,2026-S1
EQ-CAB-134,2026-01-02T12:00:00Z,temperature_c,51.88,°C,2026-S1
EQ-CHILL-001,2026-01-02T12:00:00Z,pressure_bar,532.00,kPa,2026-S1
EQ-CHILL-001,2026-01-02T12:00:00Z,temperature_c,64.85,°C,2026-S1
EQ-CHILL-115,2026-01-02T12:00:00Z,pressure_bar,6.67,bar,2026-S1
EQ-CHILL-115,2026-01-02T12:00:00Z,temperature_c,60.77,°C,2026-S1
EQ-CHILL-168,2026-01-02T12:00:00Z,pressure_bar,7.07,bar,2026-S1
EQ-CHILL-168,2026-01-02T12:00:00Z,temperature_c,57.07,°C,2026-S1
EQ-CHILL-188,2026-01-02T12:00:00Z,pressure_bar,6.09,bar,2026-S1
EQ-CHILL-188,2026-01-02T12:00:00Z,temperature_c,53.35,°C,2026-S1
EQ-CHILL-248,2026-01-02T12:00:00Z,pressure_bar,7.06,bar,2026-S1
EQ-CHILL-248,2026-01-02T12:00:00Z,temperature_c,54.67,°C,2026-S1
EQ-COMP-002,2026-01-02T12:00:00Z,pressure_bar,6.70,bar,2026-S1
EQ-COMP-002,2026-01-02T12:00:00Z,temperature_c,56.42,°C,2026-S1
EQ-COMP-113,2026-01-02T12:00:00Z,pressure_bar,5.80,bar,2026-S1
EQ-COMP-113,2026-01-02T12:00:00Z,temperature_c,59.45,°C,2026-S1
EQ-COMP-233,2026-01-02T12:00:00Z,pressure_bar,6.97,bar,2026-S1
EQ-COMP-233,2026-01-02 12:00:00,temperature_c,55.51,°C,2026-S1
EQ-COMP-249,2026-01-02T12:00:00Z,pressure_bar,5.38,bar,2026-S1
EQ-COMP-396,2026-01-02T12:00:00Z,pressure_bar,6.55,bar,2026-S1
EQ-CONV-003,2026-01-02T12:00:00Z,current_a,25.05,A,2026-S1
EQ-CONV-003,2026-01-02T12:00:00Z,rpm,1271.54,rpm,2026-S1
EQ-CONV-262,2026-01-02T12:00:00Z,current_a,28.88,A,2026-S1
EQ-CONV-262,2026-01-02T12:00:00Z,rpm,1459.67,rpm,2026-S1
EQ-CONV-336,2026-01-02T12:00:00Z,current_a,21.72,A,2026-S1
EQ-CONV-336,2026-01-02T12:00:00Z,rpm,1378.60,rpm,2026-S1
EQ-CONV-376,2026-01-02T12:00:00Z,current_a,24.47,A,2026-S1
EQ-CONV-376,2026-01-02T12:00:00Z,rpm,1470.48,rpm,2026-S1
EQ-FAN-002,2026-01-02T12:00:00Z,current_a,26.55,A,2026-S1
EQ-FAN-002,2026-01-02T12:00:00Z,rpm,1294.48,rpm,2026-S1
EQ-FAN-002,2026-01-02T12:00:00Z,vibration_mm_s,2.94,mm/s,2026-S1
EQ-FAN-003,2026-01-02T12:00:00Z,rpm,1376.26,rpm,2026-S1
EQ-FAN-003,2026-01-02T12:00:00Z,vibration_mm_s,3.05,mm/s,2026-S1
EQ-FAN-204,2026-01-02T12:00:00Z,vibration_mm_s,3.13,mm/s,2026-S1
EQ-FAN-284,2026-01-02T12:00:00Z,rpm,1678.30,rpm,2026-S1
EQ-FAN-284,2026-01-02T12:00:00Z,vibration_mm_s,3.10,mm/s,2026-S1
EQ-FAN-304,2026-01-02T12:00:00Z,rpm,1545.25,rpm,2026-S1
EQ-FAN-304,2026-01-02T12:00:00Z,vibration_mm_s,3.35,mm/s,2026-S1
EQ-MIX-159,2026-01-02T12:00:00Z,current_a,28.46,A,2026-S1
EQ-MIX-159,2026-01-02T12:00:00Z,vibration_mm_s,3.00,mm/s,2026-S1
EQ-MIX-259,2026-01-02T12:00:00Z,current_a,20.31,A,2026-S1
EQ-MIX-259,2026-01-02T12:00:00Z,vibration_mm_s,2.80,mm/s,2026-S1
EQ-MIX-379,2026-01-02T12:00:00Z,current_a,23.48,A,2026-S1
EQ-MIX-379,2026-01-02T12:00:00Z,vibration_mm_s,2.60,mm/s,2026-S1
EQ-OVEN-001,2026-01-02T12:00:00Z,current_a,26.97,A,2026-S1
EQ-OVEN-001,2026-01-02T12:00:00Z,temperature_c,44.84,°C,2026-S1
EQ-OVEN-123,2026-01-02T12:00:00Z,current_a,24.03,A,2026-S1
EQ-OVEN-123,2026-01-02T12:00:00Z,temperature_c,60.88,°C,2026-S1
EQ-OVEN-223,2026-01-02T12:00:00Z,current_a,21.99,A,2026-S1
EQ-OVEN-223,2026-01-02T12:00:00Z,temperature_c,62.12,°C,2026-S1
EQ-OVEN-366,2026-01-02T12:00:00Z,current_a,22.45,A,2026-S1
EQ-OVEN-366,2026-01-02T12:00:00Z,temperature_c,53.57,°C,2026-S1
EQ-OVEN-386,2026-01-02T12:00:00Z,current_a,21.29,A,2026-S1
EQ-OVEN-386,2026-01-02T12:00:00Z,temperature_c,67.97,°C,2026-S1
EQ-PUMP-001,2026-01-02T12:00:00Z,TEMPERATURE_C ,53.76,°C,2026-S1
EQ-PUMP-001,2026-01-02T12:00:00Z,pressure_bar,6.24,bar,2026-S1
EQ-PUMP-006,2026-01-02T12:00:00Z,temperature_c,56.72,°C,2026-S1
EQ-PUMP-006,2026-01-02T12:00:00Z,vibration_mm_s,2.76,mm/s,2026-S1
EQ-PUMP-171,2026-01-02T12:00:00Z,temperature_c,55.58,°C,2026-S1
EQ-PUMP-171,2026-01-02T12:00:00Z,vibration_mm_s,3.29,mm/s,2026-S1
EQ-PUMP-350,2026-01-02T12:00:00Z,temperature_c,62.56,°C,2026-S1
EQ-PUMP-350,2026-01-02T12:00:00Z,vibration_mm_s,2.29,mm/s,2026-S1
EQ-ROBOT-358,2026-01-02T12:00:00Z,current_a,18.85,A,2026-S1
EQ-ROBOT-358,2026-01-02T12:00:00Z,vibration_mm_s,2.76,mm/s,2026-S1
EQ-SENSOR-305,2026-01-02T12:00:00Z,temperature_c,57.72,°C,2026-S1
EQ-STEAM-341,2026-01-02T12:00:00Z,pressure_bar,6.25,bar,2026-S1
EQ-STEAM-341,2026-01-02T12:00:00Z,temperature_c,55.74,°C,2026-S1
EQ-STEAM-352,2026-01-02T12:00:00Z,pressure_bar,6.49,bar,2026-S1
EQ-STEAM-352,2026-01-02T12:00:00Z,temperature_c,54.82,°C,2026-S1
EQ-PUMP-001,2026-01-02T14:00:00Z,vibration_mm_s,2.64,mm/s,2026-S1
EQ-CAB-134,2026-01-02T18:00:00Z,current_a,19.85,A,2026-S1
EQ-CAB-134,2026-01-02T18:00:00Z,temperature_c,55.33,°C,2026-S1
EQ-CHILL-001,2026-01-02T18:00:00Z,pressure_bar,572.00,kPa,2026-S1
EQ-CHILL-001,2026-01-02T18:00:00Z,temperature_c,57.22,°C,2026-S1
EQ-CHILL-115,2026-01-02T18:00:00Z,pressure_bar,6.92,bar,2026-S1
EQ-CHILL-115,2026-01-02T18:00:00Z,temperature_c,57.41,°C,2026-S1
EQ-CHILL-168,2026-01-02T18:00:00Z,pressure_bar,7.82,bar,2026-S1
EQ-CHILL-168,2026-01-02T18:00:00Z,temperature_c,58.29,°C,2026-S1
EQ-CHILL-188,2026-01-02T18:00:00Z,pressure_bar,6.10,bar,2026-S1
EQ-CHILL-188,2026-01-02T18:00:00Z,temperature_c,61.54,°C,2026-S1
EQ-CHILL-248,2026-01-02T18:00:00Z,pressure_bar,6.52,bar,2026-S1
EQ-CHILL-248,2026-01-02T18:00:00Z,temperature_c,56.88,°C,2026-S1
EQ-COMP-002,2026-01-02T18:00:00Z,pressure_bar,6.80,bar,2026-S1
EQ-COMP-002,2026-01-02T18:00:00Z,temperature_c,56.32,°C,2026-S1
EQ-COMP-113,2026-01-02T18:00:00Z,pressure_bar,6.40,bar,2026-S1
EQ-COMP-113,2026-01-02T18:00:00Z,temperature_c,59.42,°C,2026-S1
EQ-COMP-233,2026-01-02T18:00:00Z,pressure_bar,6.52,bar,2026-S1
EQ-COMP-233,2026-01-02 18:00:00,temperature_c,58.32,°C,2026-S1
EQ-COMP-249,2026-01-02T18:00:00Z,pressure_bar,5.75,bar,2026-S1
EQ-COMP-396,2026-01-02T18:00:00Z,pressure_bar,6.21,bar,2026-S1
EQ-CONV-003,2026-01-02T18:00:00Z,current_a,21.95,A,2026-S1
EQ-CONV-003,2026-01-02T18:00:00Z,rpm,1355.59,rpm,2026-S1
EQ-CONV-262,2026-01-02T18:00:00Z,current_a,32.02,A,2026-S1
EQ-CONV-262,2026-01-02T18:00:00Z,rpm,1503.05,rpm,2026-S1
EQ-CONV-336,2026-01-02T18:00:00Z,current_a,22.77,A,2026-S1
EQ-CONV-336,2026-01-02T18:00:00Z,rpm,1331.33,rpm,2026-S1
EQ-CONV-376,2026-01-02T18:00:00Z,current_a,24.68,A,2026-S1
EQ-CONV-376,2026-01-02T18:00:00Z,rpm,1496.36,rpm,2026-S1
EQ-FAN-002,2026-01-02T18:00:00Z,current_a,25.39,A,2026-S1
EQ-FAN-002,2026-01-02T18:00:00Z,rpm,1239.90,rpm,2026-S1
EQ-FAN-002,2026-01-02T18:00:00Z,vibration_mm_s,2.41,mm/s,2026-S1
EQ-FAN-003,2026-01-02T18:00:00Z,rpm,1402.93,rpm,2026-S1
EQ-FAN-003,2026-01-02T18:00:00Z,vibration_mm_s,2.58,mm/s,2026-S1
EQ-FAN-204,2026-01-02T18:00:00Z,vibration_mm_s,2.81,mm/s,2026-S1
EQ-FAN-284,2026-01-02T18:00:00Z,rpm,1652.99,rpm,2026-S1
EQ-FAN-284,2026-01-02T18:00:00Z,vibration_mm_s,2.05,mm/s,2026-S1
EQ-FAN-304,2026-01-02T18:00:00Z,rpm,1565.66,rpm,2026-S1
EQ-FAN-304,2026-01-02T18:00:00Z,vibration_mm_s,2.46,mm/s,2026-S1
EQ-MIX-159,2026-01-02T18:00:00Z,current_a,26.38,A,2026-S1
EQ-MIX-159,2026-01-02T18:00:00Z,vibration_mm_s,2.38,mm/s,2026-S1
EQ-MIX-259,2026-01-02T18:00:00Z,current_a,23.15,A,2026-S1
EQ-MIX-259,2026-01-02T18:00:00Z,vibration_mm_s,3.27,mm/s,2026-S1
EQ-MIX-379,2026-01-02T18:00:00Z,current_a,26.36,A,2026-S1
EQ-MIX-379,2026-01-02T18:00:00Z,vibration_mm_s,3.38,mm/s,2026-S1
EQ-OVEN-001,2026-01-02T18:00:00Z,current_a,21.84,A,2026-S1
EQ-OVEN-001,2026-01-02T18:00:00Z,temperature_c,52.67,°C,2026-S1
EQ-OVEN-123,2026-01-02T18:00:00Z,current_a,22.33,A,2026-S1
EQ-OVEN-123,2026-01-02T18:00:00Z,temperature_c,62.27,°C,2026-S1
EQ-OVEN-223,2026-01-02T18:00:00Z,current_a,25.73,A,2026-S1
EQ-OVEN-223,2026-01-02T18:00:00Z,temperature_c,60.24,°C,2026-S1
EQ-OVEN-366,2026-01-02T18:00:00Z,current_a,21.31,A,2026-S1
EQ-OVEN-366,2026-01-02T18:00:00Z,temperature_c,55.80,°C,2026-S1
EQ-OVEN-386,2026-01-02T18:00:00Z,current_a,21.10,A,2026-S1
EQ-OVEN-386,2026-01-02T18:00:00Z,temperature_c,63.18,°C,2026-S1
EQ-PUMP-001,2026-01-02T18:00:00Z,TEMPERATURE_C ,55.21,°C,2026-S1
EQ-PUMP-001,2026-01-02T18:00:00Z,pressure_bar,5.74,bar,2026-S1
EQ-PUMP-006,2026-01-02T18:00:00Z,temperature_c,51.98,°C,2026-S1
EQ-PUMP-006,2026-01-02T18:00:00Z,vibration_mm_s,3.40,mm/s,2026-S1
EQ-PUMP-171,2026-01-02T18:00:00Z,temperature_c,58.49,°C,2026-S1
EQ-PUMP-171,2026-01-02T18:00:00Z,vibration_mm_s,3.05,mm/s,2026-S1
EQ-PUMP-350,2026-01-02T18:00:00Z,temperature_c,55.88,°C,2026-S1
EQ-PUMP-350,2026-01-02T18:00:00Z,vibration_mm_s,2.83,mm/s,2026-S1
EQ-ROBOT-358,2026-01-02T18:00:00Z,current_a,23.13,A,2026-S1
EQ-ROBOT-358,2026-01-02T18:00:00Z,vibration_mm_s,2.39,mm/s,2026-S1
EQ-SENSOR-305,2026-01-02T18:00:00Z,temperature_c,51.85,°C,2026-S1
EQ-STEAM-341,2026-01-02T18:00:00Z,pressure_bar,5.78,bar,2026-S1
EQ-STEAM-341,2026-01-02T18:00:00Z,temperature_c,53.08,°C,2026-S1
EQ-STEAM-352,2026-01-02T18:00:00Z,pressure_bar,6.44,bar,2026-S1
EQ-STEAM-352,2026-01-02T18:00:00Z,temperature_c,55.83,°C,2026-S1
EQ-PUMP-001,2026-01-02T20:00:00Z,vibration_mm_s,2.48,mm/s,2026-S1
EQ-CAB-134,2026-01-03T00:00:00Z,current_a,23.09,A,2026-S1
EQ-CAB-134,2026-01-03T00:00:00Z,temperature_c,56.75,°C,2026-S1
EQ-CHILL-001,2026-01-03T00:00:00Z,pressure_bar,569.00,kPa,2026-S1
EQ-CHILL-001,2026-01-03T00:00:00Z,temperature_c,53.95,°C,2026-S1
EQ-CHILL-115,2026-01-03T00:00:00Z,pressure_bar,7.12,bar,2026-S1
EQ-CHILL-115,2026-01-03T00:00:00Z,temperature_c,56.06,°C,2026-S1
EQ-CHILL-168,2026-01-03T00:00:00Z,pressure_bar,7.13,bar,2026-S1
EQ-CHILL-168,2026-01-03T00:00:00Z,temperature_c,59.89,°C,2026-S1
EQ-CHILL-188,2026-01-03T00:00:00Z,pressure_bar,6.29,bar,2026-S1
EQ-CHILL-188,2026-01-03T00:00:00Z,temperature_c,60.08,°C,2026-S1
EQ-CHILL-248,2026-01-03T00:00:00Z,pressure_bar,6.89,bar,2026-S1
EQ-CHILL-248,2026-01-03T00:00:00Z,temperature_c,48.68,°C,2026-S1
EQ-COMP-002,2026-01-03T00:00:00Z,pressure_bar,6.45,bar,2026-S1
EQ-COMP-002,2026-01-03T00:00:00Z,temperature_c,62.09,°C,2026-S1
EQ-COMP-113,2026-01-03T00:00:00Z,pressure_bar,6.06,bar,2026-S1
EQ-COMP-113,2026-01-03T00:00:00Z,temperature_c,64.80,°C,2026-S1
EQ-COMP-233,2026-01-03T00:00:00Z,pressure_bar,6.46,bar,2026-S1
EQ-COMP-233,2026-01-03 00:00:00,temperature_c,64.18,°C,2026-S1
EQ-COMP-249,2026-01-03T00:00:00Z,pressure_bar,5.23,bar,2026-S1
EQ-COMP-396,2026-01-03T00:00:00Z,pressure_bar,5.64,bar,2026-S1
EQ-CONV-003,2026-01-03T00:00:00Z,current_a,19.13,A,2026-S1
EQ-CONV-003,2026-01-03T00:00:00Z,rpm,1257.79,rpm,2026-S1
EQ-CONV-262,2026-01-03T00:00:00Z,current_a,29.28,A,2026-S1
EQ-CONV-262,2026-01-03T00:00:00Z,rpm,1464.92,rpm,2026-S1
EQ-CONV-336,2026-01-03T00:00:00Z,current_a,25.73,A,2026-S1
EQ-CONV-336,2026-01-03T00:00:00Z,rpm,1342.25,rpm,2026-S1
EQ-CONV-376,2026-01-03T00:00:00Z,current_a,20.03,A,2026-S1
